edge_id,from_node,to_node,key,length,travel_time,safety_score,speed_score,greenery_score,weight
1383,645089694,1281268388,0,25.93306909896195,2.6477319600237994,0.18137410343838775,0.45,0.004999999999999999,16.50313359725767
1384,645089696,645089694,0,6.737235014003865,0.7535401484588067,0.16000000000000003,0.45,0.09,4.716064509802705
1385,645089696,1281314274,0,100.6222880310023,10.273402152816125,0.04000000000000001,0.45,0.004999999999999999,49.80803257534614
1386,645089696,1281268388,0,31.934101955868243,3.260429455555469,0.17713505242739896,0.45,0.004999999999999999,20.186665214094678
1387,645089708,645089694,0,16.95078465373502,1.7306526313529034,0.04353503521710172,0.55,0.004999999999999999,10.145638489680797
1388,645089708,645089711,0,13.745058766000795,1.5373448605516196,0.049457017745707876,0.55,0.09,9.476627225546409
1389,645089708,3329881929,0,44.858688831209975,4.580012633672872,0.04362814211963482,0.55,0.004999999999999999,26.853673552950042
1390,1281268388,645089711,0,4.964260889949728,0.506844452774092,0.20511436693469803,0.55,0.004999999999999999,3.7734060236628184
1391,1281268388,645089694,0,25.93306909896195,2.6477319600237994,0.18137410343862,0.45,0.004999999999999999,16.50313359726369
1392,1281268388,645089696,0,31.934101955868243,3.260429455555469,0.17713505242739896,0.45,0.004999999999999999,20.186665214094678
1393,645089711,1281268388,0,4.964260889949728,0.506844452774092,0.20511436693469803,0.55,0.004999999999999999,3.7734060236628184
1394,645089711,645089708,0,13.745058766000795,1.5373448605516196,0.049457017745715974,0.55,0.09,9.476627225546519
1395,645089711,3332266269,0,67.79418299736989,6.921696168735515,0.056741367254096876,0.55,0.004999999999999999,41.4725061986855
1396,1281314251,1281314274,0,5.272816632388782,0.5897492101296065,0.16000000000000003,0.45,0.08000000000000002,3.63824347634826
1397,3329881928,3329881929,0,29.90804970013377,3.053572207394232,0.04000000000000001,0.55,0.004999999999999999,17.795289571579595
1398,3329881928,1281294900,0,9.621470163859962,0.9823393427925259,0.04000000000000001,0.55,0.004999999999999999,5.724774747496679
1399,3329881928,5823455446,0,8.19798245427282,0.9169205026713484,0.04000000000000001,0.55,0.09,5.574628068905518
1400,1280853184,3329881929,0,58.732737375783074,5.996534588949592,0.04886204930643341,0.55,0.004999999999999999,35.46647115311693
1401,1280853184,1280853191,0,14.97090979707404,1.674452734334154,0.0600280363485038,0.55,0.09,10.480056587596318
1402,1280853184,3860908599,0,35.9055316567842,3.6659071607193305,0.05187233121422316,0.55,0.004999999999999999,21.790073700038718
1403,6937982874,645089864,0,18.705355879920617,2.0921396711606697,0.21712472052676085,0.45,0.09,14.1622873429385
1404,6937982874,1280853173,0,38.589339164020295,3.9399203476793443,0.2245453247127739,0.45,0.004999999999999999,26.223205012665538
1405,6937982874,3329881929,0,41.3682018319211,4.223638540471745,0.04726736124312223,0.45,0.004999999999999999,20.777897573491906
1406,645089864,2433863938,0,63.89246301609069,6.523335733490697,0.050199221542747724,0.45,0.004999999999999999,32.27842257817782
1407,645089864,6937982874,0,18.705355879920617,2.0921396711606697,0.21712472052676085,0.45,0.09,14.1622873429385
1408,645089864,1280853173,0,54.872188289798665,5.602377647509494,0.22823139892771138,0.45,0.004999999999999999,37.49040196746393
1409,1280853173,6937982874,0,38.589339164020295,3.9399203476793443,0.2245453247127739,0.45,0.004999999999999999,26.223205012665538
1410,1280853173,1382252976,0,30.62910097867408,3.1271905866042586,0.21504753345224548,0.45,0.004999999999999999,20.52295356262033
1411,1280853173,645089864,0,54.872188289798665,5.602377647509494,0.22823139892771138,0.45,0.004999999999999999,37.49040196746393
1412,993186001,5794635161,0,22.849062703210414,2.5556012319198396,0.16721364643909897,0.45,0.09,16.159168952053054
1413,993186001,5919449223,0,59.75757657001503,6.683711199996711,0.0578463913440458,0.55,0.09,41.701609164850495
1414,993186001,2433863938,0,46.46524184693831,4.744039565810527,0.183339948497798,0.45,0.004999999999999999,29.660620087512335
1415,826648017,12594068814,0,48.5778378993777,4.959732820832462,0.16000000000000003,0.55,0.004999999999999999,34.73315409805506
1416,826648017,826648042,0,27.642312575402592,3.09171229421531,0.16000000000000003,0.45,0.09,19.349618802781812
1417,12594068814,826648021,0,6.737034051206692,0.6878422413127564,0.16000000000000003,0.55,0.004999999999999999,4.8169793466127855
1418,12594068814,826648017,0,48.577837899377705,4.959732820832463,0.16000000000000003,0.55,0.004999999999999999,34.73315409805506
1419,826648042,826648017,0,27.642312575402592,3.09171229421531,0.16000000000000003,0.45,0.09,19.349618802781812
1420,826648042,5822644367,0,23.368193312257528,2.3858615439911546,0.16000000000000003,0.45,0.004999999999999999,14.37143888703838
1421,826648042,5822644345,0,14.851933600106875,1.5163627224796297,0.16000000000000003,0.45,0.004999999999999999,9.133939164065728
1422,5822644345,826648042,0,14.851933600106875,1.5163627224796297,0.16000000000000003,0.45,0.004999999999999999,9.133939164065728
1423,5822644358,5822644367,0,22.171123777808827,2.263642332194989,0.16000000000000003,0.45,0.004999999999999999,13.635241123352428
1424,5822644348,5822644363,0,13.949919150422224,1.4242682435068754,0.04000000000000001,0.45,0.004999999999999999,6.905209979459
1425,12595689538,6018494689,0,4.106229292358075,0.4592698078867447,0.16000000000000003,0.45,0.13999999999999999,3.0796719692685564
1426,12595689538,5822644363,0,21.822793961579958,2.4408160569453274,0.04000000000000001,0.45,0.13999999999999999,13.748360195795373
