edge_id,from_node,to_node,key,length,travel_time,access_score
1184,5794635164,5794635161,0,88.68,9.919,0.009284623222728891
1185,5794635164,6106912892,0,36.54,4.087,0.006129304295836113
1186,5822644345,826648042,0,14.85,1.661,0.004407464161903905
1187,5822644348,5822644363,0,13.95,1.56,0.004440183983065518
1188,5822644358,5822644367,0,22.17,2.48,0.004394759136187054
1189,5822644360,12595689528,0,16.22,1.814,0.004858742664229559
1190,5822644363,826648048,0,23.84,2.666,0.004428221118411506
1191,5822644363,5822644348,0,13.95,1.56,0.004440183983065518
1192,5822644363,12595689538,0,21.82,2.441,0.004899850105127304
1193,5822644363,5919449209,0,49.77,5.566,0.004459439358553608
1194,5822644367,826648048,0,17.79,1.99,0.004028622618708114
1195,5822644367,826648042,0,23.37,2.614,0.0042399398935359005
1196,5822644367,5822644358,0,22.17,2.48,0.004394759136187054
1197,5822644369,12595689521,0,26.32,2.944,0.00472394463587194
1198,5822644372,17405115,0,32.06,3.586,0.004847825540982319
1199,5822644372,12595689521,0,6.26,0.7,0.004847825540982319
1200,5822644372,4661094415,0,30.8,3.445,0.005150819986598801
1201,5823455446,3329881928,0,8.2,0.917,0.009863834564371282
1202,5823455892,3329881929,0,145.65,16.291,0.020263822626321138
1203,5823455892,3329881929,1,42.01,4.699,0.020263822626321138
1204,5823455892,644926923,0,6.51,0.728,0.02258808112415102
1205,5832538474,1282009243,0,90.95,10.173,0.013683185956384056
1206,5832845865,5832845867,0,18.16,2.031,0.021997767984696746
1207,5832845865,5832845867,1,65.43,7.319,0.02180253915927397
1208,5832845865,117678115,0,19.5,2.181,0.027995775615605154
1209,5832845867,6403206658,0,18.12,2.026,0.021234713063243676
1210,5832845867,5832845865,0,18.16,2.031,0.021997767984696746
1211,5832845867,5832845865,1,65.43,7.319,0.02180253915927397
1212,5832845874,5425642850,0,16.69,1.859,0.014835937056432127
1213,5832845874,5425642852,0,25.61,2.851,0.012754581783324165
1214,5832845874,5832845881,0,113.65,12.711,0.0184447339052113
1215,5832845881,117678115,0,42.3,4.731,0.027995775615605154
1216,5832845881,1242132572,0,42.43,4.745,0.013148239415590648
1217,5832845881,5832845874,0,113.65,12.711,0.0184447339052113
1218,5834330053,5834330054,0,20.86,2.334,0.00997503058787475
1219,5834330053,11159894542,0,60.25,6.739,0.009246303018829035
1220,5834330053,1280656209,0,106.62,11.926,0.04659316143351806
1221,5834330054,5834330053,0,20.86,2.334,0.00997503058787475
1222,5834330054,5834330058,0,47.82,5.349,0.00997503058787475
1223,5834330054,5834330057,0,25.46,2.847,0.01137807767746984
1224,5834330055,5834330057,0,34.9,3.904,0.01497207863840019
1225,5834330057,5834330058,0,16.5,1.846,0.01066324232735325
1226,5834330057,5834330055,0,34.9,3.904,0.01497207863840019
1227,5834330057,5834330054,0,25.46,2.847,0.01137807767746984
1228,5834330058,5834330057,0,16.5,1.846,0.01066324232735325
1229,5834330058,5834330062,0,17.14,1.917,0.009620760591523971
1230,5834330058,5834330054,0,47.82,5.349,0.00997503058787475
1231,5834330062,5834330058,0,17.14,1.917,0.009620760591523971
1232,5834330062,11159894542,0,34.39,3.847,0.008629550061655233
1233,5834330062,1280674386,0,23.15,2.589,0.010092062602089552
1234,5834330502,1280813726,0,39.56,4.424,0.012579168529094183
1235,5834330502,117677976,0,14.83,1.659,0.01185717972407166
1236,5834330502,6281096660,0,77.34,8.651,0.03297694566753879
1237,5834330512,6281096660,0,8.05,0.901,0.032593186632353485
1238,5834330512,117677996,0,28.53,3.191,0.1808833506938096
1239,5834330512,117677989,0,49.19,5.502,0.030569591298929177
1240,5834330513,5834330514,0,15.93,1.781,0.010024676477596346
1241,5834330514,5834330513,0,15.93,1.781,0.010024676477596346
1242,5834330514,12750591314,0,45.0,5.034,0.010116751941556895
1243,5834330514,117677950,0,60.52,6.769,0.01943641774051114
1244,5834330523,6281096610,0,57.65,6.448,0.01867642967490362
1245,5834330523,1280813728,0,7.3,0.817,0.008999593805001961
1246,5834330523,5834330531,0,30.06,3.362,0.009257605743381319
1247,5834330531,5834330523,0,30.06,3.362,0.009257605743381319
1248,5834330531,12989585399,0,67.94,7.599,0.019394490730379684
1249,5834330531,117677976,0,81.37,9.101,0.010850080031865853
1250,5834930803,5834930818,0,13.92,1.557,0.011569022178915417
1251,5834930803,1280267492,0,50.86,5.689,0.016597706797765337
1252,5834930803,1280267505,0,18.09,2.024,0.013691629464222125
1253,5834930818,537141811,0,46.67,5.196,0.011065091254751629
1254,5834930818,537157945,0,30.67,3.415,0.01384675954132594
1255,5834930818,5834930803,0,13.92,1.557,0.011569022178915417
1256,5834930843,13176630418,0,12.74,1.425,0.01670124671917651
1257,5834930843,1280813702,0,23.61,2.641,0.027479084726914006
1258,5834930843,5919438953,0,39.78,4.449,0.02473143293464929
1259,5834930877,2533775206,0,37.13,4.153,0.055013162988144515
1260,5834930877,5919438953,0,5.05,0.564,0.02505429497760756
1261,5834930877,5834930878,0,8.76,0.979,0.03205415683865679
1262,5834930878,5834930877,0,8.76,0.979,0.03205415683865679
1263,5834930880,5061066696,0,34.81,3.894,0.016468070997086207
1264,5834930880,1280821715,0,23.55,2.634,0.010535968256702458
1265,5834930880,5834930881,0,18.42,2.061,0.010535968256702458
1266,5834930881,11776527150,0,1.11,0.123,0.010001525823644808
1267,5834930881,117678038,0,2.33,0.259,0.010201569620015715
1268,5834930881,5834930880,0,18.42,2.061,0.010535968256702458
1269,5834930882,117678043,0,19.4,2.16,0.008153851756152797
1270,5834930882,1280821716,0,13.77,1.54,0.0077271769390465225
1271,5834930882,117678047,0,24.59,2.737,0.008418703236695803
1272,5834930882,6281096613,0,13.6,1.521,0.008408460831260964
1273,5834930883,1280821716,0,23.55,2.634,0.007632932166599043
1274,5834930883,117678047,0,13.07,1.462,0.008418703236695803
1275,5834930883,1280821682,0,35.6,3.982,0.008081963842588986
1276,5900430623,19875368,0,67.28,7.525,0.01543252261037414
1277,5900430623,5900430626,0,24.16,2.702,0.020649537266609296
1278,5900430626,5900430623,0,24.16,2.702,0.020649537266609296
1279,5905199213,4610359742,0,4.34,0.486,0.02008645500901046
1280,5905199213,3860964491,0,59.38,6.642,0.07141412638170172
1281,5905199213,5905199219,0,6.88,0.77,0.022882289211055038
1282,5905199219,21309820,0,12.12,1.356,0.030980268791126336
1283,5905199219,4610359742,0,6.79,0.76,0.022882289211055038
1284,5905199219,5905199213,0,6.88,0.77,0.022882289211055038
1285,5906030287,262442708,0,64.24,7.185,0.009704411535261486
1286,5906030287,104837,0,21.08,2.357,0.00846323623633458
1287,5906030287,5906030290,0,16.8,1.879,0.009860937418446621
1288,5906030290,5906030287,0,16.8,1.879,0.009860937418446621
1289,5906108608,19875366,0,25.8,2.885,0.007934122826701995
1290,5906108608,19875363,0,47.84,5.351,0.007393329802039374
1291,5906108608,5906108611,0,19.65,2.198,0.008549056427729284
1292,5906108611,5906108608,0,19.65,2.198,0.008549056427729284
1293,5919438953,5834930877,0,5.05,0.564,0.02505429497760756
1294,5919438953,2045184012,0,24.72,2.765,0.02473143293464929
1295,5919438953,5834930843,0,39.78,4.449,0.02473143293464929
1296,5919438954,2533775206,0,13.98,1.564,0.14118662107669044
1297,5919438954,5061067470,0,29.81,3.334,0.14118662107669044
1298,5919438954,1280821651,0,31.0,3.451,0.43821276157279193
1299,5919449192,5919449201,0,14.37,1.608,0.010960465579925418
1300,5919449192,6481238337,0,21.56,2.228,0.010960465579925418
1301,5919449192,5919449198,0,82.13,9.186,0.011614805474883883
1302,5919449198,2027862783,0,56.74,6.346,0.012543172896302806
1303,5919449198,5919449207,0,72.17,8.072,0.008366489848346039
1304,5919449198,5919449192,0,82.13,9.186,0.011614805474883883
1305,5919449201,5919449192,0,14.37,1.608,0.010960465579925418
1306,5919449201,5919449206,0,160.07,16.539,0.010713864227263507
1307,5919449201,3842753611,0,20.7,2.139,0.010713864227263507
1308,5919449206,2043096366,0,5.9,0.66,0.005421393876246592
1309,5919449206,300025247,0,47.35,5.296,0.007068166121106215
1310,5919449206,5919449201,0,160.07,16.539,0.010713864227263507
1311,5919449207,4661094416,0,39.01,4.363,0.005399174299171604
1312,5919449207,5919449224,0,90.34,10.104,0.005393366535874654
1313,5919449207,5919449209,0,49.62,5.55,0.005393366535874654
1314,5919449207,5919449198,0,72.17,8.072,0.008366489848346039
1315,5919449209,5919449215,0,22.69,2.538,0.00438411374699651
1316,5919449209,5822644363,0,49.77,5.566,0.004459439358553608
1317,5919449209,5919449207,0,49.62,5.55,0.005393366535874654
1318,5919449215,5919449209,0,22.69,2.538,0.00438411374699651
1319,5919449215,2941119309,0,60.77,6.797,0.00591497419021033
1320,5919449215,5919449220,0,91.29,10.211,0.0053646584645163165
1321,5919449220,5919449221,0,51.68,5.78,0.006126584755805034
1322,5919449220,2941119309,0,74.55,8.338,0.006156655873000027
1323,5919449220,5919449215,0,91.29,10.211,0.0053646584645163165
1324,5919449221,5919449224,0,101.26,11.326,0.006126584755805034
1325,5919449221,11786838687,0,75.42,8.435,0.008984443262449675
1326,5919449221,5919449220,0,51.68,5.78,0.006126584755805034
1327,5919449223,993186001,0,59.76,6.684,0.03305821455097533
1328,5919449223,9809981557,0,57.8,6.464,0.04833641069299789
1329,5919449223,11786838687,0,107.41,12.013,0.03305821455097533
1330,5919449224,104855,0,5.81,0.65,0.004842452949177527
1331,5919449224,5919449207,0,90.34,10.104,0.005393366535874654
1332,5919449224,5919449221,0,101.26,11.326,0.006126584755805034
1333,6018494689,12595689538,0,4.11,0.459,0.004998568408853635
1334,6047257804,6047257804,0,7.55,0.844,0.012375400718852708
1335,6047257804,6047257804,1,7.55,0.844,0.012375400718852708
1336,6047257804,2515293881,0,88.34,9.881,0.015555195769072324
1337,6056055380,262441802,0,14.79,1.654,0.00972229010454117
1338,6106912892,5794635164,0,36.54,4.087,0.006129304295836113
1339,6111856710,6111856716,0,6.73,0.753,0.05452729352379576
1340,6111856710,6111856719,0,6.6,0.735,0.06686990316187183
1341,6111856710,6111856718,0,8.07,0.899,0.05144399456592524
1342,6111856716,6111856718,0,2.87,0.319,0.05452729352379576
1343,6111856716,6111856719,0,10.66,1.187,0.07312766711071667
1344,6111856716,6111856710,0,6.73,0.753,0.05452729352379576
1345,6111856716,3860964491,0,13.13,1.469,0.07141412638170172
1346,6111856718,6111856716,0,2.87,0.319,0.05452729352379576
1347,6111856718,1079986909,0,1.2,0.134,0.047133940879358696
1348,6111856718,6111856710,0,8.07,0.899,0.05144399456592524
1349,6111856719,21309749,0,5.75,0.644,0.07221891076659687
1350,6111856719,6111856716,0,10.66,1.187,0.07312766711071667
1351,6111856719,6111856710,0,6.6,0.735,0.06686990316187183
1352,6211450986,19871273,0,38.13,4.264,0.008271444594535021
1353,6211451020,17476836,0,25.59,1.908,0.016359442125488538
1354,6211451020,1242132577,0,44.56,3.323,0.012042764373363305
1355,6211451020,1242132583,0,112.13,12.541,0.022455830744810373
1356,6211575728,1080015181,0,31.49,3.522,0.026335383213161933
1357,6225987531,6225987538,0,11.06,1.237,0.012914771125685964
1358,6225987531,6225987537,0,9.67,1.081,0.014689641212940785
1359,6225987531,6225987532,0,5.49,0.614,0.013019492149660496
1360,6225987532,6225987537,0,9.81,1.098,0.014689641212940785
1361,6225987532,6225987538,0,11.03,1.234,0.013019492149660496
1362,6225987532,6225987531,0,5.49,0.614,0.013019492149660496
1363,6225987537,6225987531,0,9.67,1.081,0.014689641212940785
1364,6225987537,6225987532,0,9.81,1.098,0.014689641212940785
1365,6225987537,365559388,0,44.16,4.939,0.03997558562320938
1366,6225987538,1281318363,0,26.45,2.958,0.013691097158370618
1367,6225987538,6225987531,0,11.06,1.237,0.012914771125685964
1368,6225987538,6225987532,0,11.03,1.234,0.013019492149660496
1369,6226112846,6226112849,0,19.3,2.158,0.05613867515761942
1370,6226112849,21257368,0,17.95,2.008,0.059460211731087835
1371,6226112849,21309452,0,18.95,2.119,0.05613867515761942
1372,6226112849,6226112846,0,19.3,2.158,0.05613867515761942
1373,6258642278,6258646185,0,26.22,2.933,0.01166591375442615
1374,6258642278,6258642280,0,7.72,0.863,0.012448309836139726
1375,6258642278,6258642280,1,7.7,0.862,0.012448309836139726
1376,6258642280,6258642278,0,7.7,0.862,0.012448309836139726
1377,6258642280,6258642278,1,7.72,0.863,0.012448309836139726
1378,6258642280,6258642284,0,11.52,1.289,0.013690091435414681
1379,6258642284,117678038,0,27.8,3.095,0.013690091435414681
1380,6258642284,5061067239,0,5.13,0.571,0.014562623321765429
1381,6258642284,6258642280,0,11.52,1.289,0.013690091435414681
1382,6258646185,6258642278,0,26.22,2.933,0.01166591375442615
1383,6258646185,117678038,0,15.28,1.701,0.010201569620015715
1384,6258646185,6258646186,0,25.74,2.866,0.009430932087780135
1385,6258646186,6258646185,0,25.74,2.866,0.009430932087780135
1386,6281096609,6281096610,0,32.89,3.679,0.020720479876761323
1387,6281096609,12989585399,0,3.15,0.352,0.02027883532167331
1388,6281096609,6407359799,0,28.89,3.231,0.02677860271922172
1389,6281096610,6407359799,0,16.23,1.815,0.02677860271922172
1390,6281096610,5834330523,0,57.65,6.448,0.01867642967490362
1391,6281096610,6281096609,0,32.89,3.679,0.020720479876761323
1392,6281096613,5834930882,0,13.6,1.521,0.008408460831260964
1393,6281096639,6281096640,0,4.14,0.463,0.008601328016362257
1394,6281096640,6281096639,0,4.14,0.463,0.008601328016362257
1395,6281096640,6281096649,0,0.84,0.094,0.008389738539827257
1396,6281096640,6281096650,0,16.41,1.835,0.009652516244821835
1397,6281096649,6281096640,0,0.84,0.094,0.008389738539827257
1398,6281096650,6281096640,0,16.41,1.835,0.009652516244821835
1399,6281096650,12023837911,0,24.12,1.799,0.010591569230172144
1400,6281096653,6281096660,0,11.9,1.331,0.047972288324107465
1401,6281096660,5834330512,0,8.05,0.901,0.032593186632353485
1402,6281096660,5834330502,0,77.34,8.651,0.03297694566753879
1403,6281096660,6281096653,0,11.9,1.331,0.047972288324107465
1404,6281096703,6281096705,0,2.3,0.258,0.010120417847937869
1405,6281096704,6281096705,0,2.04,0.229,0.009977658348388173
1406,6281096705,6281096703,0,2.3,0.258,0.010120417847937869
1407,6281096705,6281096704,0,2.04,0.229,0.009977658348388173
1408,6281096705,6281096706,0,29.62,3.313,0.01172184363965488
1409,6281096706,17396682,0,4.28,0.319,0.01183792396279245
1410,6281096706,6281096705,0,29.62,3.313,0.01172184363965488
1411,6281096706,12023837911,0,36.58,2.728,0.01172184363965488
1412,6283115512,6283115514,0,6.28,0.702,1.0
1413,6283115514,6283115512,0,6.28,0.702,1.0
1414,6283115514,117677951,0,30.88,3.438,0.19671603280786204
1415,6284334867,2204308507,0,5.14,0.575,0.008942562231089534
1416,6284334868,2204308509,0,4.08,0.456,0.009427861966388581
1417,6284335747,6284335748,0,5.21,0.583,0.01089763671347835
1418,6284335747,6284335749,0,22.64,2.532,0.010628056378667627
1419,6284335747,2179076476,0,29.36,3.284,0.010627306039335083
1420,6284335748,6284335747,0,5.21,0.583,0.01089763671347835
1421,6284335749,6284335747,0,22.64,2.532,0.010628056378667627
1422,6327222249,117677944,0,14.9,1.666,0.007653601846866945
1423,6327222250,1280821711,0,17.58,1.966,0.007835993264274853
1424,6327865036,6327865039,0,12.51,1.399,0.002565340414033849
1425,6327865039,283348168,0,36.84,4.121,0.0025743343690923268
1426,6327865039,6327865047,0,19.3,2.158,0.002657167002335213
1427,6327865039,6327865036,0,12.51,1.399,0.002565340414033849
1428,6327865044,6327865047,0,9.9,1.107,0.002657167002335213
1429,6327865047,6327865039,0,19.3,2.158,0.002657167002335213
1430,6327865047,6327865044,0,9.9,1.107,0.002657167002335213
1431,6327939491,6327939492,0,10.65,1.191,0.003820211009299341
1432,6327939492,6327939491,0,10.65,1.191,0.003820211009299341
1433,6327939492,859323083,0,25.59,2.862,0.00405989572697724
1434,6327939492,6327939494,0,41.25,4.614,0.003820211009299341
1435,6327939493,6327939494,0,9.3,1.04,0.003416726753590189
1436,6327939494,6327939493,0,9.3,1.04,0.003416726753590189
1437,6327939494,6327939492,0,41.25,4.614,0.003820211009299341
1438,6327939494,104812,0,55.49,6.206,0.003416726753590189
1439,6327939552,6327939553,0,0.81,0.091,0.0028154853842499504
1440,6327939552,6327939693,0,6.19,0.693,0.0028425395874452845
1441,6327939552,6327939555,0,1.5,0.168,0.0028121264555784568
1442,6327939553,6327939552,0,0.81,0.091,0.0028154853842499504
1443,6327939555,6327939693,0,5.31,0.594,0.0028418632935503334
1444,6327939555,6327939694,0,15.34,1.716,0.002805939354917562
1445,6327939555,6327939552,0,1.5,0.168,0.0028121264555784568
1446,6327939693,6327939700,0,8.75,0.979,0.0028418632935503334
1447,6327939693,6327939555,0,5.31,0.594,0.0028418632935503334
1448,6327939693,6327939552,0,6.19,0.693,0.0028425395874452845
1449,6327939694,835468061,0,6.34,0.709,0.0027060462145310584
1450,6327939694,3980721920,0,4.57,0.511,0.0027219750310337205
1451,6327939694,6327939555,0,15.34,1.716,0.002805939354917562
1452,6327939695,6327939696,0,7.68,0.859,0.0029811706767757036
1453,6327939696,6327939698,0,9.41,1.052,0.0030078325117160448
1454,6327939696,6327939695,0,7.68,0.859,0.0029811706767757036
1455,6327939696,6327939700,0,20.75,2.321,0.0029414614096016133
1456,6327939698,6327939696,0,9.41,1.052,0.0030078325117160448
1457,6327939700,835468061,0,20.6,2.304,0.0028041533491290757
1458,6327939700,6327939693,0,8.75,0.979,0.0028418632935503334
1459,6327939700,6327939696,0,20.75,2.321,0.0029414614096016133
1460,6403206657,6403206658,0,23.11,2.584,0.019921631917638898
1461,6403206657,6403206658,1,62.99,7.045,0.029877915179344294
1462,6403206657,5425642850,0,15.01,1.679,0.01763030784772599
1463,6403206658,5832845867,0,18.12,2.026,0.021234713063243676
1464,6403206658,6403206657,0,23.11,2.584,0.019921631917638898
1465,6403206658,6403206657,1,62.99,7.045,0.029877915179344294
1466,6407359799,117677951,0,5.43,0.607,0.031319252741694725
1467,6407359799,6281096610,0,16.23,1.815,0.02677860271922172
1468,6407359799,6281096609,0,28.89,3.231,0.02677860271922172
1469,6471108988,3332266271,0,54.47,6.092,0.06482978184738401
1470,6471108988,21309750,0,21.32,2.385,0.019570242513936572
1471,6471108988,1281318363,0,17.28,1.933,0.016077721915044002
1472,6481238325,3842753611,0,10.57,1.182,0.010407329307724722
1473,6481238325,6481238332,0,30.0,3.355,0.014168632364646347
1474,6481238325,6481238337,0,65.68,7.347,0.010407329307724722
1475,6481238332,6481238337,0,81.17,9.079,0.014245373656922576
1476,6481238332,6481238325,0,30.0,3.355,0.014168632364646347
1477,6481238332,826736676,0,31.83,3.56,0.02576463708018274
1478,6481238337,5919449192,0,21.56,2.411,0.010960465579925418
1479,6481238337,104855,0,112.31,12.561,0.009374517619584792
1480,6481238337,6481238325,0,65.68,7.347,0.010407329307724722
1481,6481238337,6481238332,0,81.17,9.079,0.014245373656922576
1482,6824060862,17405115,0,8.87,0.992,0.004652588716081838
1483,6824060866,8910794149,0,5.53,0.619,0.005620155365627535
1484,6824060867,8910794148,0,10.84,1.212,0.005578007272949799
1485,6824060867,4661094415,0,17.47,1.954,0.005446816125260109
1486,6824060867,4661094416,0,20.1,2.248,0.005548369154579742
1487,6937982874,645089864,0,18.71,2.092,0.015675565480251005
1488,6937982874,1280853173,0,38.59,4.316,0.016459628815777744
1489,6937982874,3329881929,0,41.37,4.627,0.015675565480251005
1490,8230223567,5438534268,0,42.63,4.768,0.004185761841565785
1491,8910794146,8910794147,0,3.97,0.444,0.005407516894370392
1492,8910794147,8910794146,0,3.97,0.444,0.005407516894370392
1493,8910794147,8910794149,0,8.36,0.935,0.0054615281670530955
1494,8910794147,8910794150,0,11.54,1.291,0.005558656724325738
1495,8910794148,8910794156,0,11.52,1.289,0.005829125570821708
1496,8910794148,8910794149,0,8.38,0.938,0.005578007272949799
1497,8910794148,6824060867,0,10.84,1.212,0.005578007272949799
1498,8910794149,6824060866,0,5.53,0.619,0.005620155365627535
1499,8910794149,8910794148,0,8.38,0.938,0.005578007272949799
1500,8910794149,8910794147,0,8.36,0.935,0.0054615281670530955
1501,8910794149,8910794161,0,5.0,0.559,0.0054615281670530955
1502,8910794150,8910794147,0,11.54,1.291,0.005558656724325738
1503,8910794156,8910794148,0,11.52,1.289,0.005829125570821708
1504,8910794161,8910794149,0,5.0,0.559,0.0054615281670530955
1505,8939668299,8942202643,0,48.29,5.401,0.02841907346867641
1506,8939668299,12461273925,0,13.48,1.508,0.03622755708482157
1507,8942202643,12461273922,0,21.22,2.373,0.0126845259698985
1508,8942202643,8939668299,0,48.29,5.401,0.02841907346867641
1509,8942202643,8942202648,0,49.86,5.576,0.0126845259698985
1510,8942202648,8942202643,0,49.86,5.576,0.0126845259698985
1511,9402506775,9402506784,0,2.97,0.333,0.008173892684376481
1512,9402506778,17406822,0,29.43,3.292,0.007871538260637306
1513,9402506778,1382239390,0,6.96,0.778,0.007871538260637306
1514,9402506778,9402506784,0,7.28,0.814,0.008088341402937155
1515,9402506784,9402506775,0,2.97,0.333,0.008173892684376481
1516,9402506784,9402506778,0,7.28,0.814,0.008088341402937155
1517,9464338656,3696173720,0,9.81,1.098,0.032899454937934274
1518,9464338656,644926968,0,6.9,0.772,0.026757465247101174
1519,9464338656,644926923,0,9.42,1.054,0.026757465247101174
1520,9809981557,247834447,0,1.27,0.142,0.023735840848860146
1521,9809981557,9809981574,0,49.23,5.506,0.027740030938143718
1522,9809981557,5919449223,0,57.8,6.464,0.048336410692997905
1523,9809981567,247834447,0,4.69,0.525,0.023118935213140675
1524,9809981567,1382113262,0,5.86,0.655,0.021069633438806534
1525,9809981567,1382252976,0,79.51,8.892,0.025813814297522625
1526,9809981574,9809981557,0,49.23,5.506,0.02774003093814372
1527,10681863994,10681863998,0,28.59,3.198,0.0066187714738420445
1528,10681863998,364165239,0,64.8,7.247,0.010859473937642559
1529,10681863998,282238482,0,27.86,3.116,0.0066187714738420445
1530,10681863998,10681863994,0,28.59,3.198,0.0066187714738420445
1531,10816632963,10816643038,0,9.52,1.065,0.02366505393285574
1532,10816632963,1080015188,0,63.51,7.103,0.07568375202111544
1533,10816632963,1080015181,0,15.49,1.733,0.021775134272400236
1534,10816643038,10816643831,0,2.85,0.319,0.02366505393285574
1535,10816643038,10816632963,0,9.52,1.065,0.02366505393285574
1536,10816643038,10816643793,0,71.7,8.02,0.05732896273420041
1537,10816643038,10816643042,0,11.47,1.282,0.02397223999428652
1538,10816643042,10816643038,0,11.47,1.282,0.02397223999428652
1539,10816643047,10816643813,0,3.51,0.393,0.021460338253901902
1540,10816643047,1081318805,0,3.66,0.409,0.02090951314855504
1541,10816643047,10816643793,0,12.19,1.364,0.02704321194204887
1542,10816643047,10816643706,0,9.38,1.049,0.02090951314855504
1543,10816643706,10848175178,0,68.88,7.704,0.021048863753983498
1544,10816643706,10816643047,0,9.38,1.049,0.02090951314855504
1545,10816643793,10816643038,0,71.7,8.02,0.05732896273420041
1546,10816643793,10816643900,0,74.41,8.323,0.027659190784588616
1547,10816643793,10816643047,0,12.19,1.364,0.02704321194204887
1548,10816643813,10816643047,0,3.51,0.393,0.021460338253901902
1549,10816643813,10816643900,0,62.92,7.038,0.025681548318099164
1550,10816643813,10848175178,0,64.4,7.203,0.021460338253901902
1551,10816643831,10816643038,0,2.85,0.319,0.02366505393285574
1552,10816643831,10816643839,0,17.08,1.91,0.022258481308176287
1553,10816643831,10816643835,0,18.58,2.078,0.022258481308176287
1554,10816643835,10816643839,0,5.97,0.668,0.01633087093951671
1555,10816643835,10816643831,0,18.58,2.078,0.022258481308176287
1556,10816643835,10816643836,0,8.93,0.999,0.016769737812909212
1557,10816643836,10816643835,0,8.93,0.999,0.016769737812909212
1558,10816643839,10816643835,0,5.97,0.668,0.01633087093951671
1559,10816643839,10816643847,0,51.83,5.797,0.023007202706643085
1560,10816643839,10816643831,0,17.08,1.91,0.022258481308176287
1561,10816643847,1079382178,0,4.22,0.472,0.024965212198855242
1562,10816643847,10816643907,0,8.81,0.985,0.023007202706643085
1563,10816643847,10816643874,0,8.82,0.987,0.0256769512840633
1564,10816643847,10816643839,0,51.83,5.797,0.023007202706643085
1565,10816643851,10816643907,0,12.64,1.414,0.01964619530574584
1566,10816643852,10816974035,0,9.2,1.029,0.018095504093018175
1567,10816643852,10816643854,0,5.39,0.603,0.020003972654639834
1568,10816643852,10816643893,0,32.15,3.595,0.02138060970615756
1569,10816643854,10816643852,0,5.39,0.603,0.020003972654639834
1570,10816643854,10816643890,0,23.24,2.599,0.023105730293568518
1571,10816643854,10816643874,0,24.74,2.767,0.0256769512840633
1572,10816643857,10816643874,0,44.15,4.938,0.02830069623227661
1573,10816643857,10816643890,0,18.58,2.079,0.026613136455003572
1574,10816643857,10816643864,0,26.81,2.999,0.026613136455003572
1575,10816643864,10816974040,0,7.99,0.893,0.01742436126589437
1576,10816643864,10816974038,0,0.36,0.04,0.017478845693177248
1577,10816643864,10816643857,0,26.81,2.999,0.026613136455003572
1578,10816643874,10816643857,0,44.15,4.938,0.02830069623227661
1579,10816643874,10816643847,0,8.82,0.987,0.0256769512840633
1580,10816643874,10816643854,0,24.74,2.767,0.0256769512840633
1581,10816643890,10816643854,0,23.24,2.599,0.023105730293568518
1582,10816643890,10816643893,0,4.24,0.474,0.023105730293568518
1583,10816643890,10816643857,0,18.58,2.079,0.026613136455003572
1584,10816643893,10816643890,0,4.24,0.474,0.023105730293568518
1585,10816643893,10816974038,0,18.39,2.057,0.02138060970615756
1586,10816643893,10816643852,0,32.15,3.595,0.02138060970615756
1587,10816643900,10816643793,0,74.41,8.323,0.027659190784588616
1588,10816643900,10816643908,0,128.6,14.383,0.024751381464468453
1589,10816643900,10816643813,0,62.92,7.038,0.025681548318099164
1590,10816643907,10816643908,0,7.78,0.87,0.01964619530574584
1591,10816643907,10816643847,0,8.81,0.985,0.023007202706643085
1592,10816643907,10816643851,0,12.64,1.414,0.01964619530574584
1593,10816643908,10816643907,0,7.78,0.87,0.01964619530574584
1594,10816643908,10816643900,0,128.6,14.383,0.02475138146446845
1595,10816643908,10848175178,0,73.26,8.193,0.024830205361009855
1596,10816974035,10816643852,0,9.2,1.029,0.018095504093018175
1597,10816974035,10816974040,0,69.53,7.777,0.019814326427280093
1598,10816974035,10816974038,0,53.49,5.983,0.01797014279783332
1599,10816974038,10816643864,0,0.36,0.04,0.017478845693177248
1600,10816974038,10816643893,0,18.39,2.057,0.02138060970615756
1601,10816974038,10816974035,0,53.49,5.983,0.017970142797833325
1602,10816974040,1079382229,0,8.45,0.946,0.015315080079202594
1603,10816974040,10816643864,0,7.99,0.893,0.01742436126589437
1604,10816974040,10816974035,0,69.53,7.777,0.019814326427280093
1605,10848175178,10816643706,0,68.88,7.704,0.021048863753983505
1606,10848175178,10816643908,0,73.26,8.193,0.024830205361009862
1607,10848175178,10816643813,0,64.4,7.203,0.021460338253901902
1608,10901402906,10901402907,0,19.83,2.217,0.008725070579952759
1609,10901402907,5753086713,0,0.57,0.063,0.007663632443665173
1610,10901402907,10901402908,0,5.33,0.596,0.007784713687387944
1611,10901402907,10901402906,0,19.83,2.217,0.008725070579952759
1612,10901402908,10901402907,0,5.33,0.596,0.007784713687387944
1613,10901402910,10901402911,0,23.51,2.63,0.007066628506260863
1614,10901402911,5753086713,0,11.55,1.291,0.007633738522555663
1615,10901402911,262442261,0,18.12,2.026,0.007066628506260863
1616,10901402911,10901402910,0,23.51,2.63,0.007066628506260863
1617,10901402914,3860786634,0,11.05,1.236,0.008171820987998577
1618,11124020086,17476842,0,29.22,2.179,0.01099891798971596
1619,11124020086,1280281136,0,34.65,2.584,0.00841161479350949
1620,11124020086,260697232,0,18.93,2.118,0.008621784721038838
1621,11124020086,492221099,0,12.77,1.428,0.00841161479350949
